"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Final","FC",23/06/18,2,"USA",07:08.06,"SAEGER, Hillary; JONES, Mary"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Final","FC",23/06/18,3,"AUS1",07:08.26,"MIANSAROW, Georgia; NESBITT, Georgia"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Final","FC",23/06/18,4,"NOR",07:14.15,"KRISTIANSEN, Siri Eva; LUND, Maia"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Final","FC",23/06/18,5,"AUT2",07:26.12,"BRESCHAN, Alexandra; TOLLINGER, Valentina"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R1",22/06/18,1,"NED",07:04.51,"KEIJSER, Marieke; PAULIS, Ilse"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R1",22/06/18,2,"CHN1",07:07.03,"CHEN, Fang; PAN, Dandan"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R1",22/06/18,3,"CHN2",07:09.22,"WU, Qiang; LIANG, Guoru"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R1",22/06/18,4,"AUS1",07:12.53,"MIANSAROW, Georgia; NESBITT, Georgia"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R1",22/06/18,5,"NOR",07:16.79,"KRISTIANSEN, Siri Eva; LUND, Maia"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R1",22/06/18,6,"AUT2",07:36.64,"BRESCHAN, Alexandra; TOLLINGER, Valentina"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R2",22/06/18,1,"ITA",07:02.95,"RODINI, Valentina; CESARINI, Federica"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R2",22/06/18,2,"GER",07:05.28,"MEIER, Ladina; PLESS, Leonie"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R2",22/06/18,3,"GBR2",07:05.77,"HALL, Gemma; ARLETT, Madeleine"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R2",22/06/18,4,"USA",07:07.36,"SAEGER, Hillary; JONES, Mary"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Repechage","R2",22/06/18,5,"AUT1",07:09.49,"ALTENHUBER, Louisa; ARNDORFER, Laura"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 1",23/06/18,1,"NZL",06:57.31,"MCBRIDE, Zoe; KIDDLE, Jackie"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 1",23/06/18,2,"ITA",06:59.60,"RODINI, Valentina; CESARINI, Federica"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 1",23/06/18,3,"SUI",07:00.66,"MERZ, Patricia; ROL, Frederique"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 1",23/06/18,4,"CHN1",07:04.19,"CHEN, Fang; PAN, Dandan"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 1",23/06/18,5,"GBR1",07:04.32,"PIGGOTT, Eleanor; RAWLINS, Francesca"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 1",23/06/18,6,"GBR2",07:11.34,"HALL, Gemma; ARLETT, Madeleine"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 2",23/06/18,1,"ROU",06:58.10,"COZMIUC, Ionela-Livia; BELEAGA, Gianina-Elena"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 2",23/06/18,2,"NED",06:58.21,"KEIJSER, Marieke; PAULIS, Ilse"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 2",23/06/18,3,"POL",06:59.76,"DERESZ, Weronika; WELNA, Katarzyna"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 2",23/06/18,4,"CHN2",07:00.74,"WU, Qiang; LIANG, Guoru"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 2",23/06/18,5,"AUS2",07:09.62,"ARCH, Alice; JAMES, Amy"
"2018 World Rowing Cup II","LW2x","Lightweight Women's Double Sculls - Semifinal","SA/B 2",23/06/18,6,"GER",07:13.72,"MEIER, Ladina; PLESS, Leonie"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H1",22/06/18,1,"RUS",07:42.73,"LEBEDEVA, Anastasia"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H1",22/06/18,2,"SWE1",07:47.59,"FREDH, Emma"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H1",22/06/18,3,"GER1",07:59.31,"THOMA, Katrin"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H1",22/06/18,4,"SWE2",08:05.53,"WALLIN, Lovisa"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H1",22/06/18,5,"CHN1",08:06.40,"LEI, Zaozhao"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H2",22/06/18,1,"USA1",07:52.10,"SCHMIEG, Emily"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H2",22/06/18,2,"ITA",07:53.71,"GUERRA, Clara"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H2",22/06/18,3,"USA2",07:55.38,"CAVALLO, Christine"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H2",22/06/18,4,"AUT",07:56.54,"MANOUTSCHEHRI, Anja"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H3",22/06/18,1,"POL",07:39.59,"DOROCIAK, Joanna"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H3",22/06/18,2,"BLR",07:42.54,"FURMAN, Alena"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H3",22/06/18,3,"GER2",07:50.55,"DRAEGER, Marie-Louise"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Heat","H3",22/06/18,4,"CHN2",08:08.68,"KUANG, Chunqin"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FA",23/06/18,1,"POL",07:35.25,"DOROCIAK, Joanna"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FA",23/06/18,2,"BLR",07:37.37,"FURMAN, Alena"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FA",23/06/18,3,"ITA",07:38.32,"GUERRA, Clara"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FA",23/06/18,4,"USA2",07:39.34,"CAVALLO, Christine"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FA",23/06/18,5,"SWE1",07:43.75,"FREDH, Emma"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FA",23/06/18,6,"RUS",07:47.88,"LEBEDEVA, Anastasia"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FB",23/06/18,1,"GER2",07:48.03,"DRAEGER, Marie-Louise"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FB",23/06/18,2,"USA1",07:51.88,"SCHMIEG, Emily"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FB",23/06/18,3,"AUT",07:53.76,"MANOUTSCHEHRI, Anja"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FB",23/06/18,4,"CHN1",08:05.16,"KUANG, Chunqin"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FB",23/06/18,5,"CHN2",08:16.85,"LEI, Zaozhao"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Final","FB",23/06/18,6,"GER1",00:00.00,"THOMA, Katrin"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Repechage","R1",22/06/18,1,"AUT",08:00.75,"MANOUTSCHEHRI, Anja"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Repechage","R1",22/06/18,2,"CHN2",08:02.78,"LEI, Zaozhao"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Repechage","R1",22/06/18,3,"CHN1",08:06.45,"KUANG, Chunqin"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Repechage","R1",22/06/18,4,"SWE2",08:13.61,"WALLIN, Lovisa"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 1",23/06/18,1,"POL",07:32.00,"DOROCIAK, Joanna"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 1",23/06/18,2,"ITA",07:35.07,"GUERRA, Clara"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 1",23/06/18,3,"RUS",07:36.71,"LEBEDEVA, Anastasia"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 1",23/06/18,4,"GER2",07:42.39,"DRAEGER, Marie-Louise"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 1",23/06/18,5,"CHN1",07:53.33,"KUANG, Chunqin"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 1",23/06/18,6,"CHN2",08:26.21,"LEI, Zaozhao"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 2",23/06/18,1,"BLR",07:36.27,"FURMAN, Alena"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 2",23/06/18,2,"USA2",07:37.44,"CAVALLO, Christine"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 2",23/06/18,3,"SWE1",07:39.32,"FREDH, Emma"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 2",23/06/18,4,"USA1",07:39.61,"SCHMIEG, Emily"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 2",23/06/18,5,"AUT",07:42.06,"MANOUTSCHEHRI, Anja"
"2018 World Rowing Cup II","LW1x","Lightweight Women's Single Sculls - Semifinal","SA/B 2",23/06/18,6,"GER1",07:56.19,"THOMA, Katrin"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H1",22/06/18,1,"NZL",06:16.15,"STOREY, John; HARRIS, Christopher"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H1",22/06/18,2,"ITA1",06:16.96,"BATTISTI, Romano; VENIER, Simone"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H1",22/06/18,3,"ARG",06:23.19,"ROSSO, Cristian; DIAZ, Agustin"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H1",22/06/18,4,"SRB",06:23.63,"DJERIC, Igor; MARJANOVIC, Marko"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H1",22/06/18,5,"NOR",06:29.82,"OEYASAETER, Erling; NILSSON, Jorgen"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H2",22/06/18,1,"GER",06:14.68,"PIONTEK, Timo; HARTIG, Lars"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H2",22/06/18,2,"NED",06:18.86,"KEIJSER, Amos; VAN SPRANG, Nicolas"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H2",22/06/18,3,"POL",06:22.41,"ZIETARSKI, Miroslaw; BISKUP, Mateusz"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H2",22/06/18,4,"CHN",06:28.13,"YANG, Zhenyu; MA, Yule"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H3",22/06/18,1,"GBR",06:13.85,"GROOM, Angus; BEAUMONT, Jack"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H3",22/06/18,2,"ITA2",06:16.38,"FIUME, Emanuele; CATTANEO, Andrea"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H3",22/06/18,3,"FRA",06:16.40,"ANDRODIAS, Matthieu; BOUCHERON, Hugo"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Heat","H3",22/06/18,4,"SUI",06:16.50,"STAHLBERG, Nico; ROEOESLI, Roman"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FA",24/06/18,1,"GBR",06:11.24,"GROOM, Angus; BEAUMONT, Jack"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FA",24/06/18,2,"GER",06:13.71,"PIONTEK, Timo; HARTIG, Lars"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FA",24/06/18,3,"SUI",06:14.49,"STAHLBERG, Nico; ROEOESLI, Roman"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FA",24/06/18,4,"NZL",06:14.99,"STOREY, John; HARRIS, Christopher"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FA",24/06/18,5,"FRA",06:17.92,"ANDRODIAS, Matthieu; BOUCHERON, Hugo"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FA",24/06/18,6,"ITA1",06:22.83,"BATTISTI, Romano; VENIER, Simone"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FB",24/06/18,1,"NED",06:20.71,"KEIJSER, Amos; VAN SPRANG, Nicolas"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FB",24/06/18,2,"POL",06:21.40,"ZIETARSKI, Miroslaw; BISKUP, Mateusz"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FB",24/06/18,3,"ITA2",06:22.59,"FIUME, Emanuele; CATTANEO, Andrea"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FB",24/06/18,4,"SRB",06:25.38,"DJERIC, Igor; MARJANOVIC, Marko"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FB",24/06/18,5,"ARG",06:30.60,"ROSSO, Cristian; DIAZ, Agustin"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Final","FB",24/06/18,6,"CHN",06:34.81,"YANG, Zhenyu; MA, Yule"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Repechage","R1",22/06/18,1,"SUI",06:24.68,"STAHLBERG, Nico; ROEOESLI, Roman"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Repechage","R1",22/06/18,2,"SRB",06:26.15,"DJERIC, Igor; MARJANOVIC, Marko"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Repechage","R1",22/06/18,3,"CHN",06:34.39,"YANG, Zhenyu; MA, Yule"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Repechage","R1",22/06/18,4,"NOR",06:41.69,"OEYASAETER, Erling; NILSSON, Jorgen"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 1",23/06/18,1,"GBR",06:10.97,"GROOM, Angus; BEAUMONT, Jack"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 1",23/06/18,2,"FRA",06:11.82,"ANDRODIAS, Matthieu; BOUCHERON, Hugo"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 1",23/06/18,3,"NZL",06:13.25,"STOREY, John; HARRIS, Christopher"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 1",23/06/18,4,"NED",06:16.03,"KEIJSER, Amos; VAN SPRANG, Nicolas"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 1",23/06/18,5,"SRB",06:30.33,"DJERIC, Igor; MARJANOVIC, Marko"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 1",23/06/18,6,"CHN",06:30.71,"YANG, Zhenyu; MA, Yule"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 2",23/06/18,1,"SUI",06:14.26,"STAHLBERG, Nico; ROEOESLI, Roman"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 2",23/06/18,2,"GER",06:14.72,"PIONTEK, Timo; HARTIG, Lars"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 2",23/06/18,3,"ITA1",06:14.88,"BATTISTI, Romano; VENIER, Simone"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 2",23/06/18,4,"POL",06:16.98,"ZIETARSKI, Miroslaw; BISKUP, Mateusz"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 2",23/06/18,5,"ITA2",06:28.45,"FIUME, Emanuele; CATTANEO, Andrea"
"2018 World Rowing Cup II","M2x","Men's Double Sculls - Semifinal","SA/B 2",23/06/18,6,"ARG",06:36.82,"ROSSO, Cristian; DIAZ, Agustin"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H1",22/06/18,1,"NED1",05:31.42,"VAN DER WANT, Vincent; ROELL, Boudewijn; HURKMANS, Maarten; VAN DORP, Simon; VERSLUIS, Mechiel; KNAB, Ruben; VAN DEN HERIK, Lex; ROBBERS, Freek; VAN ENGELENBURG, Diederik"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H1",22/06/18,2,"GBR",05:32.08,"RANSLEY, Tom; GEORGE, Thomas; JEFFERY, Tom; WYNNE-GRIFFITH, Oliver; SBIHI, Mohamed; SINCLAIR, Alan; TARRANT, Matthew; SATCH, William; FIELDMAN, Henry"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H1",22/06/18,3,"ITA",05:34.58,"GABBIA, Cesare; LIUZZI, Emanuele; PARLATO, Luca; PERINO, Paolo; ROSETTI, Bruno; PAONESSA, Mario; MUMOLO, Davide; PIETRA CAPRINA, Leonardo; D'ANIELLO, Enrico"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H1",22/06/18,4,"NED2",05:41.32,"MANTEL, Michiel; LANGEN, Harold; VAN DER BIJ, Jan; VAN DE KERKHOF, Jacob; DE GRAAF, Sander; KLAASSENS, Vincent; OYEN, Michiel; RITSEMA, Nelson; NOORT, Ae-Ri"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H2",22/06/18,1,"AUS",05:29.79,"DONALD, Liam; WIDDICOMBE, Angus; MOORE, Angus; KEENAN, Simon; PURNELL, Nicholas; MASTERS, Timothy; BOOTH, Joshua; BLACK, Robert; BRODIE, Kendall"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H2",22/06/18,2,"GER",05:30.11,"WEISSENFELD, Johannes; WIMBERGER, Felix; PLANER, Maximilian; JOHANNESEN, Torben; SCHNEIDER, Jakob; JAKSCHIK, Malte; SCHMIDT, Richard; OCIK, Hannes; SAUER, Martin"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H2",22/06/18,3,"POL",05:39.07,"POSYLAJKA, Lucasz; DOMINICZAK, Jakub; SOBIERAJ, Marcin; MODRZYNSKI, Bartosz; BRZEZINSKI, Marcin; FUCHS, Robert; SCHODOWSKI, Zbigniew; WILANGOWSKI, Mateusz; TROJANOWSKI, Daniel"
"2018 World Rowing Cup II","M8+","Men's Eight - Heat","H2",22/06/18,4,"NZL",05:40.06,"WILSON, Phillip; WEBSTER, Cameron; JONES, Stephen; WRIGHT, Jonathan ; GRAINGER, Isaac; KIRKHAM, Shaun; ALLEN, Anthony; ROBERTSON, Brook; SHEPHERD, Caleb"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FA",24/06/18,1,"GER",05:26.88,"WEISSENFELD, Johannes; WIMBERGER, Felix; PLANER, Maximilian; JOHANNESEN, Torben; SCHNEIDER, Jakob; JAKSCHIK, Malte; SCHMIDT, Richard; OCIK, Hannes; SAUER, Martin"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FA",24/06/18,2,"GBR",05:28.18,"RANSLEY, Tom; GEORGE, Thomas; JEFFERY, Tom; WYNNE-GRIFFITH, Oliver; SBIHI, Mohamed; SINCLAIR, Alan; TARRANT, Matthew; SATCH, William; FIELDMAN, Henry"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FA",24/06/18,3,"NED1",05:29.37,"VAN DER WANT, Vincent; ROELL, Boudewijn; HURKMANS, Maarten; VAN DORP, Simon; VERSLUIS, Mechiel; KNAB, Ruben; VAN DEN HERIK, Lex; ROBBERS, Freek; VAN ENGELENBURG, Diederik"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FA",24/06/18,4,"NED2",05:29.67,"MANTEL, Michiel; LANGEN, Harold; VAN DER BIJ, Jan; VAN DE KERKHOF, Jacob; DE GRAAF, Sander; KLAASSENS, Vincent; OYEN, Michiel; RITSEMA, Nelson; NOORT, Ae-Ri"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FA",24/06/18,5,"AUS",05:32.63,"DONALD, Liam; WIDDICOMBE, Angus; MOORE, Angus; KEENAN, Simon; PURNELL, Nicholas; MASTERS, Timothy; BOOTH, Joshua; BLACK, Robert; BRODIE, Kendall"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FA",24/06/18,6,"ITA",05:32.67,"GABBIA, Cesare; LIUZZI, Emanuele; PARLATO, Luca; PERINO, Paolo; ROSETTI, Bruno; PAONESSA, Mario; MUMOLO, Davide; PIETRA CAPRINA, Leonardo; D'ANIELLO, Enrico"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FB",24/06/18,1,"NZL",05:36.15,"WILSON, Phillip; WEBSTER, Cameron; JONES, Stephen; WRIGHT, Jonathan ; GRAINGER, Isaac; KIRKHAM, Shaun; ALLEN, Anthony; ROBERTSON, Brook; SHEPHERD, Caleb"
"2018 World Rowing Cup II","M8+","Men's Eight - Final","FB",24/06/18,2,"POL",05:40.93,"POSYLAJKA, Lucasz; DOMINICZAK, Jakub; SOBIERAJ, Marcin; MODRZYNSKI, Bartosz; BRZEZINSKI, Marcin; FUCHS, Robert; SCHODOWSKI, Zbigniew; WILANGOWSKI, Mateusz; TROJANOWSKI, Daniel"
"2018 World Rowing Cup II","M8+","Men's Eight - Repechage","R1",23/06/18,1,"GBR",05:29.84,"RANSLEY, Tom; GEORGE, Thomas; JEFFERY, Tom; WYNNE-GRIFFITH, Oliver; SBIHI, Mohamed; SINCLAIR, Alan; TARRANT, Matthew; SATCH, William; FIELDMAN, Henry"
"2018 World Rowing Cup II","M8+","Men's Eight - Repechage","R1",23/06/18,2,"GER",05:31.66,"WEISSENFELD, Johannes; WIMBERGER, Felix; PLANER, Maximilian; JOHANNESEN, Torben; SCHNEIDER, Jakob; JAKSCHIK, Malte; SCHMIDT, Richard; OCIK, Hannes; SAUER, Martin"
"2018 World Rowing Cup II","M8+","Men's Eight - Repechage","R1",23/06/18,3,"ITA",05:32.33,"GABBIA, Cesare; LIUZZI, Emanuele; PARLATO, Luca; PERINO, Paolo; ROSETTI, Bruno; PAONESSA, Mario; MUMOLO, Davide; PIETRA CAPRINA, Leonardo; D'ANIELLO, Enrico"
"2018 World Rowing Cup II","M8+","Men's Eight - Repechage","R1",23/06/18,4,"NED2",05:33.07,"MANTEL, Michiel; LANGEN, Harold; VAN DER BIJ, Jan; VAN DE KERKHOF, Jacob; DE GRAAF, Sander; KLAASSENS, Vincent; OYEN, Michiel; RITSEMA, Nelson; NOORT, Ae-Ri"
"2018 World Rowing Cup II","M8+","Men's Eight - Repechage","R1",23/06/18,5,"NZL",05:33.08,"WILSON, Phillip; WEBSTER, Cameron; JONES, Stephen; WRIGHT, Jonathan ; GRAINGER, Isaac; KIRKHAM, Shaun; ALLEN, Anthony; ROBERTSON, Brook; SHEPHERD, Caleb"
"2018 World Rowing Cup II","M8+","Men's Eight - Repechage","R1",23/06/18,6,"POL",05:37.88,"POSYLAJKA, Lucasz; DOMINICZAK, Jakub; SOBIERAJ, Marcin; MODRZYNSKI, Bartosz; BRZEZINSKI, Marcin; FUCHS, Robert; SCHODOWSKI, Zbigniew; WILANGOWSKI, Mateusz; TROJANOWSKI, Daniel"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H1",22/06/18,1,"ROU",05:56.04,"TIGANESCU, Mihaita-Vasile; PASCARI, Cosmin; BERARIU, Stefan-Constantin; HUC, Ciprian"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H1",22/06/18,2,"GER",05:56.92,"BRUMMEL, Felix; MERGET, Nico; KLUGE, Peter; DRAHOTTA, Felix"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H1",22/06/18,3,"ITA",05:57.67,"DI COSTANZO, Marco; ABAGNALE, Giovanni; CASTALDO, Matteo; MONTRONE, Domenico"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H1",22/06/18,4,"AUT",05:57.83,"WALK, Florian; KOHLMAYR, Maximilian; QUERFELD, Rudolph; HOHENSASSER, Gabriel"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H1",22/06/18,5,"CHN1",06:07.52,"LIU, Zhiyu; CAI, Pengpeng; NI, Xulin; WANG, Linqing"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H2",22/06/18,1,"NED",06:00.71,"VAN DEN ENDE, Bjorn; HENDRIKS, Kaj; TISSEN, Jasper; WIETEN, Tone"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H2",22/06/18,2,"BLR",06:00.71,"LIALIN, Vadzim; VYBERANETS, Dzmitry; PASHEVICH, Ihar; SHARLAP, Mikalai"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H2",22/06/18,3,"GBR1",06:02.04,"GLENISTER, Harry; MCBRIERTY, Callum; HELLEN, Morgan; ROSSITER, George"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H2",22/06/18,4,"FRA",06:03.86,"DEMEY, Benoit; JONVILLE, Edouard; VEDRINELLE, Sean; BRUNET, Benoit"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H3",22/06/18,1,"AUS",05:54.81,"HICKS, Joshua; TURRIN, Spencer; HARGREAVES, Jack; HILL, Alexander"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H3",22/06/18,2,"POL",05:58.53,"JUSZCZAK, Piotr; ABLEWSKI, Ryszard; BURDA, Mikolaj; SZPAKOWSKI, Michal"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H3",22/06/18,3,"GBR2",05:59.53,"JOHNSTON, James; NEILL, Adam; DAWSON, Jacob; FORD, Thomas"
"2018 World Rowing Cup II","M4-","Men's Four - Heat","H3",22/06/18,4,"CHN2",06:14.32,"CHENG, Xunman; LIN, Yanan; CHEN, Xianfeng; YI, Xudi; ZHANG, Songhu"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FA",24/06/18,1,"AUS",05:50.70,"HICKS, Joshua; TURRIN, Spencer; HARGREAVES, Jack; HILL, Alexander"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FA",24/06/18,2,"ROU",05:53.76,"TIGANESCU, Mihaita-Vasile; PASCARI, Cosmin; BERARIU, Stefan-Constantin; HUC, Ciprian"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FA",24/06/18,3,"GER",05:56.60,"BRUMMEL, Felix; MERGET, Nico; KLUGE, Peter; DRAHOTTA, Felix"
